track_name,artist_names,spotify_streams,isrc,all_time_rank,track_score
show me how,men i trust,466462034,TCADM1873570,,21.4
pour it up,rihanna,417616725,USUM71214737,,21.4
money and vibes,nemzzz,35900099,US38Y2305407,,21.4
love is gone - acoustic,slander,486647778,CA5KR1969481,,21.3
yakï¿½ï¿½ï¿½ï,kï¿½ï,63563583,TRAUR2300059,,21.3
por las noches (remix),peso pluma,129370457,USQX92301266,,21.3
tabu.,yung yury,110533607,QZES82389788,,21.3
toxic,yg,36861625,USUM72215025,,21.3
"hua main (from ""animal"")",raghav chaitanya,97393603,INS182302918,,21.3
patadas de ahogado / latin mafia - rework,hugel,30377279,MXF012400211,,21.3
avï¿½ï¿½,lucky brown,12589295,CLA1D2400046,,21.3
solid (feat. drake),young stoner life,277393068,QMCE32100237,,21.3
joro,wizkid,117819788,USRC11901068,,21.3
house of lies,ikka,5200791,INS182401441,,21.3
stop breathing,playboi carti,178750521,USUM72024691,,21.3
the rapture pt.iii,&me,34601626,DEEC33501048,,21.3
all the good girls go to hell,billie eilish,640099263,USUM71900766,,21.3
hate you,jung kook,104618147,USA2P2348394,,21.3
spell,seventeen,9866591,USA2P2415977,,21.3
chase it (mmm da da da),bebe rexha,6958248,USWB12401323,,21.3
mï¿½ï¿½,nio garcia,76516847,QM4TW1972660,,21.3
so fine,realest cram,52265945,DGA052326707,,21.3
father stretch my hands pt. 1,kanye west,1102322992,USUM71603067,,21.3
505,arctic monkeys,1660504577,GBCEL0700074,,21.3
banco do carona,mc don juan,71078859,BRWMB2300660,,21.3
discoteka (feat. locura mix),the la planta,89073254,BK4DA2301022,,21.3
thank you aimee,taylor swift,65809859,USUG12402546,,21.3
i get the bag (feat. migos),gucci mane,554022596,USAT21703179,,21.3
terre pyaar mein,himesh reshammiya,7762464,USA2P2128140,,21.3
colors,black pumas,215492373,USATO1900023,,21.3
lifetime,tobiahs,33401958,AULI02355900,,21.3
numero uno,dan-e-mc,1224,ITC152220010,,21.3
what's my name?,rihanna,520418822,USUM71025031,,21.3
flowers,lauren spencer smith,260183209,USUG12202201,,21.3
nikle currant,jassie gill,38630486,INS181802318,,21.2
stir fry,migos,680431508,USUM71714081,,21.2
"bitch, donï¿½ï¿½ï¿½t kill m",kendrick lamar,721771477,USUM71210774,,21.2
dollaz on my head (feat. young thug),gunna,390498074,QMCE32000228,,21.2
pollito amarillito,gallina pintadita,36465157,BRP8C1200047,,21.2
7 summers,morgan wallen,433429705,QZ22S1800133,,21.2
lollipop - remix,darell,50761385,USSD12300732,,21.2
wrong,luh kel,279660513,QMKSC1900177,,21.2
you're somebody else,flora cash,473059298,SEXCG1700102,,21.2
both,tiï¿½ï¿,60776379,CYA112300090,,21.2
river,miley cyrus,132653623,USSM12209783,,21.2
extssy model,junior h,293017219,USWL12200134,,21.2
formula,labrinth,836491531,USQX91902497,,21.2
suzume,radwimps,151179942,JPV972200075,,21.2
nada,cazzu,204337911,QM6N21901839,,21.2
ashes,stellar,286057865,QZDA52012875,,21.2
copa vacï¿½,shakira,147537573,USQX92300694,,21.2
"whats poppin (feat. dababy, tory lanez &amp; lil wayne) - remix",jack harlow,742255774,USAT22003620,,21.2
heyy,lil baby,66617153,USUG12207229,,21.2
que va,alex sensation,398779586,USUM71703862,,21.2
sonnenbank.mp3,yakary,61127558,DGA0L2397076,,21.2
rampampam,minelli,123191456,ROGRA2101471,,21.2
wa da da,kep1er,172657413,KRA492101456,,21.2
seven nation army,the white stripes,1657866786,USVT10300001,,21.2
ahhh ha,lil durk,104411097,USQX92200794,,21.2
do it like that,tomorrow x together,102643968,USA2P2330060,,21.2
nakhrewali,prashant nakti,6740285,INE182439277,,21.2
bebecita,skolim,115283,FRX872472215,,21.2
enjoy enjaami,dhee,44231951,TCAFK2171359,,21.2
bezos i,bo burnham,225256279,USA2P2122060,,21.2
where have you been,rihanna,699439249,USUM71118074,,21.2
pelle coat,lil durk,25898720,USQX92303167,,21.2
22,jayo,87001628,US39N2300484,,21.1
no love,summer walker,265040914,USUM72118238,,21.1
piensan,myke towers,387094388,QM7281950868,,21.1
feels like summer,childish gambino,315997441,USRC11802773,,21.1
fly away,tones and i,419557907,USAT22006865,,21.1
don't,bryson tiller,1281704427,USRC11501052,,21.1
little do you know,alex & sierra,732651478,USSM11404193,,21.1
travesuras,nicky jam,308811426,COC011329796,,21.1
mayor que usted,natti natasha,120404381,USB272200101,,21.1
tï¿½ï¿½moignage (l,eunice manyanga,740008,USL4Q2261458,,21.1
alch si,carin leon,125938742,BK4DA2323373,,21.1
fardos,jc reyes,52585215,BK4DA2403089,,21.1
martini,dei v,19104053,QZWA32200524,,21.1
favorite song - sped up,toosii,11923405,USUM72302519,,21.1
out of my hands,future,19420471,USSM12403103,,21.1
lot of me,lil tecca,318061543,USUM72113387,,21.1
mil veces,anitta,58594676,USUG12307259,,21.1
yaar ka sataya hua hai (feat. nawazuddin siddiqui),b praak,45306335,INUM72300807,,21.1
members only (feat. partynextdoor),drake,64168685,USUG12306079,,21.1
king's dead (with kendrick lamar & future),jay rock,597167984,USUM71714093,,21.1
aashiq awaara (feat. sunidhi chauhan),badshah,2574126,INS171806603,,21.1
off the record,ive,58048453,QMDA72364151,,21.1
baby said,mï¿½ï¿½ne,166942258,ITB002200844,,21.1
gangstas,pop smoke,234889039,USUM72013354,,21.1
too good,drake,1052473730,USCM51600088,,21.1
alone,rod wave,64562541,USQX92203746,,21.0
veggie dance - remix,gracie's corner,173242,CH7819500531,,21.0
one up,central cee,130784398,US39N2202101,,21.0
idfc,blackbear,703008289,TCACB1407069,,21.0
revisando el celu,hctm,8761,SGB502230698,,21.0
"not ramaiya vastavaiya (from ""jawan"")",anirudh ravichander,46879854,INS182302435,,21.0
"are you going to see the rose in the vase, or the dust on the table",$uicideboy$,28870396,QZAPK2000495,,21.0
only girl (in the world),rihanna,1085436198,USUM71023200,,21.0
otw,khalid,623201391,USRC11801716,,21.0
who needs love,trippie redd,238027193,QZJ841900065,,21.0
we laugh and clap at the circus,surgeon,37199,DEF272335104,,21.0
hit different,sza,254979267,USRC12002998,,21.0
como en los viejos tiempos,eden muï¿½ï,37831332,QZYYM2300004,,21.0
rubicon drill,laddi chahal,152564352,DGA062247225,,21.0
un cigarrillo,chencho corleone,113402349,QZXSR2300001,,21.0
nhï¿½ï¿½ï¿½ ngï¿½ï¿½ï¿½ï¿½ï¿½i hay nhï¿½ï¿½,chau dang khoa,30269,QZMHN2025919,,21.0
birthday sex,jeremih,481414844,USUM70959630,,21.0
paradise,sophie and the giants,31823450,DEUM72307270,,21.0
los patitos,el reino infantil,3415634,ARF060903046,,21.0
te ire a buscar,santa fe klan,305231016,USHM21919246,,21.0
dora,fariana,11328011,QM4TX2443952,,21.0
better place (from trolls band together),*nsync,69041864,USRC12301385,,21.0
spicy margarita,jason derulo,37640497,USAT22314111,,21.0
cry,cigarettes after sex,499764238,USBQU1900121,,21.0
tequila,dan + shay,601987422,USWB11702518,,21.0
energy,digga d,43078993,GB2DY2300114,,21.0
rockstar (2020 remaster),nickelback,537623170,USRH12000116,,21.0
amorfoda,bad bunny,3397421,TCADM1875911,,21.0
ýýýýýýýýýýýý,omoinotake,46082088,JPU902305217,,21.0
polaroid love,enhypen,283455095,USA2P2146748,,21.0
honey (are u coming?),mï¿½ï¿½ne,119853822,ITB002301189,,21.0
what a man gotta do,jonas brothers,505295731,USUG11904422,,21.0
gyal you a party animal - sped up,charly black,36044532,FR81J2300013,,21.0
do it again,pia mia,520407542,USUM71505606,,21.0
di mochkila,oualid,7506086,NL4LA2300002,,21.0
lemon,kenshi yonezu,194955459,JPU901800227,,21.0
margiela,ezhel,66553836,QMFME2377602,,20.9
me and my brother,5ive,111894875,USQX91901641,,20.9
how to love,lil wayne,302419750,USCM51100147,,20.9
a tu manera,junior h,60248282,QZ9QQ2400131,,20.9
sneakers,itzy,95952617,US5TA2200033,,20.9
flechazo en el centro,ysy a,116625807,QZNJZ2390819,,20.9
let the world burn,chris grey,35384383,QZZ662445642,,20.9
solar eclipse,youngboy never broke again,99037719,USAT21705449,,20.9
before you go - guitar acoustic,lewis capaldi,52223414,DEUM72000017,,20.9
asap,newjeans,112730335,USA2P2330074,,20.9
no switch,youngboy never broke again,53849840,USAT22200200,,20.9
how did it end?,taylor swift,72634553,USUG12402543,,20.9
vivencias,kayz66,11495032,QZNWT2449758,,20.9
rude boy (superbowl klean),dj san,121283,QZDA82340022,,20.9
heatin up (feat. gunna),lil baby,198573138,USUG12000045,,20.9
sleazy flow (with lil baby) - remix,sleazyworld go,127742133,USUG12202987,,20.9
run bts,bts,439395056,USA2P2226298,,20.9
never sleep (feat. lil baby),nav,130902100,USUM72214489,,20.9
iï¿½ï¿½ï¿½m ju,ryan gosling,126219979,USAT22305736,,20.9
sugardaddy,roxy dekker,33677357,NL9RM2300006,,20.9
in your eyes (feat. alida),robin schulz,335496248,DEA621901341,,20.9
save me (with lainey wilson),jelly roll,95946720,QMRSZ2300359,,20.9
rollin n controllin freestyle,dusty locane,153213678,USUYG1329885,,20.9
go (feat. juice wrld),the kid laroi,488253341,USSM12003703,,20.8
backyard boy,claire rosinkranz,271235105,QZHN62022495,,20.8
bohemian rhapsody,queen,2486908570,GBCEE0900148,,20.8
back it up and dump it (dump truck),gc eternal,10019831,QMT571100025,,20.8
"salamin, salamin",bini,58823260,PHS032402600,,20.8
skyfall - full length,adele,694094195,GBBKS1200164,,20.8
beautiful girls,sean kingston,178339925,USSM10701781,,20.8
saawariya,aastha gill,28805237,INS172104096,,20.8
mon amour,slimane,53969524,FRDZ22300550,,20.8
ýýýýýýýýýýýýýý ýýýýýýýý,ýýýýýýýýýýýý ýýýýýýýýýýýýýý,21970517,FR10S2137488,,20.8
ýýýýýýýýýý ýýýýýýýýýýýý (ýýýýýýýýýýýýýý),5ï¿½ï¿½ï¿,7375613,RUA1D2354001,,20.8
fly high to cloud nine,terry flow,752826,QZNWV2289511,,20.8
rainfall,tom santa,164856432,GBUM72200893,,20.8
por el resto de tu vida,christian nodal,199953495,QZQPC2100077,,20.8
earth,lil dicky,211158013,QMRSZ1900492,,20.8
23 preguntas,anuel aa,154250706,QMFME2196017,,20.8
souk,samara,1477559,LBA0H2009248,,20.8
mi gata,standly,141747648,QZNWY2151576,,20.8
chillax,farruko,366268077,USSD11500378,,20.8
roze | dj tao turreo sessions #22,dj tao,64143264,CLAA22300335,,20.8
bilmem mi?,sefo,146709792,QMFME2103846,,20.8
tattoo - remix with camilo,rauw alejandro,623875921,USSD12000188,,20.8
ready for love,blackpink,115237552,KRA402200029,,20.8
tombstone,rod wave,137924605,USLD91731547,,20.8
from the start,good kid,55080421,QZW9K2346702,,20.8
pyramide,werenoi,38079739,FR10S2436039,,20.8
ýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýý,galibri & mavik,25149668,RUA1D2117031,,20.8
sobran motivos,conjunto rienda real,145707423,USA2P2304907,,20.7
tacata (remix),tiagz,100634965,USA2P2363165,,20.7
million reasons,lady gaga,825465124,USUM71609736,,20.7
can't have mine,dylan scott,98538888,USCRB2200013,,20.7
supï¿½ï,ýýýýýýýýýý,63642484,QZPLS2305099,,20.7
what else can i do?,diane guerrero,186607065,USWD12112916,,20.7
ya no te extraï¿½,natti natasha,9129729,USB272300115,,20.7
yankee 150,yandel,126879048,QM6P42372371,,20.7
yacht club (feat. juice wrld),lil yachty,296469547,USUG11801956,,20.7
the one that got away,katy perry,921351898,USCA21001266,,20.7
la romana,bad bunny,410897040,QM7281884731,,20.7
soltera - remix,lunay,960753774,USA2P1927909,,20.7
fine day anthem,skrillex,50471076,USAT22306616,,20.7
aking pahinga - sped up version,dro perez,4671066,QZTB62239239,,20.7
big jet plane,restricted,104493081,DEUM72208091,,20.7
the american dream is killing me,green day,15336055,USRE12300349,,20.7
sarah's place (feat. noah kahan),zach bryan,125267352,USWB12305747,,20.7
"badass (from ""leo"")",anirudh ravichander,80886056,INS172309078,,20.7
fuga pa cali 2,grupo los de la o,274559147,QZMFV2000234,,20.7
pano,zack tabudlo,261275106,PHUM72100441,,20.7
all the parties (feat. chief keef),drake,48556312,USUG12306081,,20.7
when i was your man,bruno mars,2106040891,USAT21206701,,20.7
cruise,florida georgia line,455780340,USUM71207991,,20.6
blood sweat & tears,bts,563366391,KRA381700240,,20.6
all we got (feat. kiddo),robin schulz,267459903,DEA622000934,,20.6
sinceramente,annalisa,67967157,ITQ002301128,,20.6
dola,angga dermawan,4906976,QZYHM2416383,,20.6
lie,nf,582549538,USUM71708227,,20.6
love shot,exo,358620184,KRA301800573,,20.6
down in atlanta,pharrell williams,92424493,USSM12208341,,20.6
experimento,myke towers,228003109,USWL12100447,,20.6
only,nicki minaj,557775679,USCM51400340,,20.6
ginseng strip 2002,yung lean,276992369,SEY491300006,,20.6
good to be,mark ambor,81632951,QM24S2307335,,20.6
my house,flo rida,1069960318,USAT21500384,,20.6
sun to me,zach bryan,307125680,USWB12201490,,20.6
malicious intentions,pozer,9034106,GBARL2400393,,20.6
hours in silence,drake,147688885,USUG12208604,,20.6
title,meghan trainor,205312051,USSM11406369,,20.6
id,young miko,118689822,QZXD92300004,,20.6
in my head,juice wrld,136878823,USUG12207965,,20.6
bori,6ix9ine,15856627,QZJ842002915,,20.6
el perdedor,maluma,783995,TCACU1692618,,20.6
baller,shubh,261975922,QMBZ92275950,,20.6
remember that night?,sara kays,363510259,USAT22007230,,20.6
hummingbird (metro boomin & james blake),metro boomin,88524099,USUM72307467,,20.6
tigini (remix),kikimoteleba,97902676,ES71G2217944,,20.6
"ýý isso bebýý, týý certa!",mc ig,37218252,BRWMB2400226,,20.6
sobredosis (feat. ozuna),romeo santos,433074753,USSD11700341,,20.6
bound 2,kanye west,948562412,USUM71307523,,20.5
proteï¿½ï¿½ï¿½ï¿½o,tarcï¿½ï¿½sio do acor,102703448,BCTOE2100085,,20.5
piï¿½ï¿½o de vida l,japï¿½ï¿½,36593527,BCSUV2303160,,20.5
could be wrong,lostboyjay,56645454,GBUM72208113,,20.5
night away (dance) (feat. tion wayne),a1 x j1,148855365,GBUM72200940,,20.5
empire state of mind,jay-z,1021647566,USJZ10900031,,20.5
paradise - radio edit,coldplay,1287292679,GBAYE1101144,,20.5
all eyes on you (feat. chris brown & nicki minaj),meek mill,369947896,USAT21501575,,20.5
starboy - live,the weeknd,6231986,USUG12301497,,20.5
bubalu,becky g,392308500,QZ7B81700010,,20.5
escape plan,travis scott,200895335,USSM12104018,,20.5
tik tok,kesha,1204914998,USRC10900433,,20.5
"the banjo beat, pt. 1",ricky desktop,34096694,QZK6L2004258,,20.5
sweet venom,enhypen,88814008,USA2P2343662,,20.5
blinding lights,xsyborg,4261328190,QZLBC2302779,,20.5
feel this moment,pitbull,687212492,USRC11201328,,20.5
ocean drive,duke dumont,624262344,GBUM71504503,,20.5
love story,disco lines,18566967,USUG12003755,,20.5
feel special,twice,361382812,US5TA1900074,,20.5
goin baby,dababy,225260644,USUM71902960,,20.5
stay with me,calvin harris,142927322,GBARL2201570,,20.5
famous friends,chris young,177734775,USRN11900062,,20.5
to the bone,pamungkas,442614126,FR2X41995983,,20.5
turn me on (feat. vula),riton,399276193,GBCEN1900052,,20.5
alkool,melinda ademi,1761843,GX7852400218,,20.5
come through (feat. chris brown),h.e.r.,172986367,USRC12100712,,20.5
mi niï¿½,wisin,400985699,QMBZ92014731,,20.5
pretty girls,frenna,28452972,NLG662400072,,20.5
in this darkness,clara la san,138987928,QZFZ62368273,,20.5
mama (with skilla baby & tay b),rob49,15885603,USA2P2330132,,20.5
"i'm a star - from ""wish""",wish - cast,15085389,USWD12328243,,20.5
ýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýý,4943057,THSOH2302594,,20.5
sundress,a$ap rocky,595930584,USRC11803252,,20.5
but i got a beer in my hand,luke bryan,36475819,USUG12302602,,20.5
no friends in the industry,drake,219008713,USUG12104408,,20.4
lahore brand,mazhar rahi,49081,TCAGE2246215,,20.4
clouded,brent faiyaz,556176640,QM24S1927163,,20.4
mua!,barracca republic,3739,USCGH2142682,,20.4
day 'n' nite (nightmare),kid cudi,836986096,USUM70957500,,20.4
el gavilï¿½,luis r conriquez,350440369,USANG2216030,,20.4
shootout,izzamuzzic,130356067,US3DF2266823,,20.4
la kiffance,naps,224163089,FR10S2128331,,20.4
tak ingin usai,keisya levronka,265767551,IDUM72200112,,20.4
gimme love,joji,379518360,ZZOPM2002154,,20.4
wet (she got thatï¿½ï,yfn lucci,93229994,USUYG1297281,,20.4
body,russ millions,139377440,GBAHS2100158,,20.4
void,melanie martinez,121386649,USAT22220418,,20.4
lose it,through fire,301362,USYFZ2327704,,20.4
mercury: retrograde,ghostemane,333141510,TCADG1741539,,20.4
"love you, miss you, mean it",luke bryan,8943283,USUG12401524,,20.4
last night lonely,jon pardi,134725621,USUM72200664,,20.4
money on the dash - sped up,elley duhï¿,179176296,QZLBC2201771,,20.4
breathin,ariana grande,633631183,USUM71808582,,20.4
every night,jungle,5503365,QM4TX2336325,,20.4
cracker island (feat. thundercat),gorillaz,98108741,GBAYE1901301,,20.4
itï¿½ï¿½ï¿½s a beautif,trinix,49155460,FRDKW2208796,,20.4
i'm so tired...,lauv,885986482,GBKPL1933763,,20.4
gata only (remix),floyymenor,3870862,QZNB82432154,,20.4
smoke gets in your eyes,the platters,106782384,FR6F32335350,,20.3
so american,olivia rodrigo,76917797,USUG12401532,,20.3
bus 11 - john falke remix,colouour,9897,DEEC33500883,,20.3
love galore,sza,817054014,USRC11700886,,20.3
takeaway,the chainsmokers,630875899,USQX91901353,,20.3
needed me,rihanna,1483572312,QM5FT1600118,,20.3
numb,xxxtentacion,510136819,USUG11800453,,20.3
halo,beyoncï¿,1556326643,USSM10804556,,20.3
aman gï¿½ï¿½zel yavaï¿½ï¿,halodayï¿,110759507,TRCGH2300003,,20.3
"""ýýýýýý ýýýýýýýýýý ""ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý",myriam fares,7383901,FR10S2273417,,20.3
body (feat. cash cobain),a boogie wit da hoodie,5758887,USAT22402598,,20.3
aquel nap zzzz,rauw alejandro,231298627,USSD12100290,,20.3
talk my shit,bossman dlow,24834118,USQX92400857,,20.3
besos en guerra,morat,584357975,ES5701700822,,20.3
tucson too late,jordan davis,60355607,USUM72222730,,20.3
swipe,alyph,12383314,SGUM72201016,,20.3
the scientist,coldplay,1903413912,GBAYE0200772,,20.3
"danï¿½ï¿½arina (feat. nicky jam, mc pedrinho) - r",pedro sampaio,100491006,BRWMB2200601,,20.3
butter pecan,ynw melly,101094621,QMCE31801978,,20.3
back to the beat,dj tiktok,539984,TCAEQ2022365,,20.3
picky,banda coraleï¿½,575093,MXUM71602301,,20.3
deutschland,rammstein,460008347,DEUM71900524,,20.3
quï¿½ï¿½ onda per,gerardo coronel,58284482,QZDQH2301118,,20.3
hot in it,tiï¿½ï¿,220250463,CYA112001102,,20.3
fazendinha,mundo bita,65098757,BRYXJ1400006,,20.3
shooting star,xg,125943110,JPB602104597,,20.3
ruper jadu,alvee,551388,FR96X2235010,,20.3
uff mi amor,lauty gram,18611163,QZW9N2239197,,20.3
almas gemelas,myke towers,247133830,USWL12100336,,20.3
saturno,pablo alborï¿½,495063827,ES5151701359,,20.3
"paulo londra: bzrp music sessions, vol. 23",bizarrap,185316307,UYB282201026,,20.3
vice city,xxxtentacion,111369377,USQX92105542,,20.2
your heart or mine,jon pardi,129531779,USUM72211354,,20.2
alors on danse,stromae,676325288,FRUM70902424,,20.2
lost,bring me the horizon,96922687,GBARL2202050,,20.2
